2026-03-17T17:51:20 | INFO     | app.main | Starting memory server
INFO:     192.168.1.138:65305 - "GET /api/v1/governance/dying?limit=10&max_importance=0.25&min_age_days=7 HTTP/1.1" 200 OK
INFO:     192.168.1.138:65304 - "GET /api/v1/learning/events?limit=120&since_hours=24 HTTP/1.1" 200 OK
INFO:     192.168.1.138:65302 - "GET /api/v1/memories/stats HTTP/1.1" 200 OK
2026-03-17T17:51:59 | INFO     | app.services.mcp_session_store | MCP session store: memory backend
INFO:     127.0.0.1:65362 - "GET /mcp/sse HTTP/1.1" 200 OK
INFO:     127.0.0.1:65364 - "POST /mcp/messages?sessionId=a91fc6d3-7bfa-47ea-bda0-d484719e91a0 HTTP/1.1" 202 Accepted
INFO:     127.0.0.1:65366 - "POST /mcp/messages?sessionId=a91fc6d3-7bfa-47ea-bda0-d484719e91a0 HTTP/1.1" 202 Accepted
INFO:     127.0.0.1:65364 - "POST /mcp/messages?sessionId=a91fc6d3-7bfa-47ea-bda0-d484719e91a0 HTTP/1.1" 202 Accepted
INFO:     127.0.0.1:65364 - "POST /mcp/messages?sessionId=a91fc6d3-7bfa-47ea-bda0-d484719e91a0 HTTP/1.1" 202 Accepted
INFO:     127.0.0.1:65366 - "POST /mcp/messages?sessionId=a91fc6d3-7bfa-47ea-bda0-d484719e91a0 HTTP/1.1" 202 Accepted
INFO:     127.0.0.1:65388 - "GET /mcp/sse HTTP/1.1" 200 OK
INFO:     127.0.0.1:65390 - "POST /mcp/messages?sessionId=f89e840f-3ec8-48a1-b4e6-5e901a89eee0 HTTP/1.1" 202 Accepted
INFO:     127.0.0.1:65390 - "POST /mcp/messages?sessionId=f89e840f-3ec8-48a1-b4e6-5e901a89eee0 HTTP/1.1" 202 Accepted
INFO:     127.0.0.1:65390 - "POST /mcp/messages?sessionId=f89e840f-3ec8-48a1-b4e6-5e901a89eee0 HTTP/1.1" 202 Accepted
INFO:     127.0.0.1:65364 - "GET /mcp/sse HTTP/1.1" 200 OK
INFO:     127.0.0.1:65366 - "POST /mcp/messages?sessionId=a02d3ccc-d15d-4299-9f66-39c04d484db0 HTTP/1.1" 202 Accepted
INFO:     127.0.0.1:65398 - "POST /mcp/messages?sessionId=a02d3ccc-d15d-4299-9f66-39c04d484db0 HTTP/1.1" 202 Accepted
INFO:     127.0.0.1:65400 - "GET /mcp/sse HTTP/1.1" 200 OK
INFO:     127.0.0.1:65402 - "POST /mcp/messages?sessionId=86344c96-f1ba-4112-b945-7d5593fa31c9 HTTP/1.1" 202 Accepted
INFO:     127.0.0.1:65402 - "POST /mcp/messages?sessionId=86344c96-f1ba-4112-b945-7d5593fa31c9 HTTP/1.1" 202 Accepted
INFO:     127.0.0.1:65402 - "POST /mcp/messages?sessionId=86344c96-f1ba-4112-b945-7d5593fa31c9 HTTP/1.1" 202 Accepted
INFO:     127.0.0.1:65366 - "POST /mcp/messages?sessionId=a02d3ccc-d15d-4299-9f66-39c04d484db0 HTTP/1.1" 202 Accepted
INFO:     127.0.0.1:65421 - "GET /mcp/sse HTTP/1.1" 200 OK
INFO:     127.0.0.1:65423 - "POST /mcp/messages?sessionId=67c6a924-dc6a-449f-aafe-439de6bb8769 HTTP/1.1" 202 Accepted
INFO:     127.0.0.1:65423 - "POST /mcp/messages?sessionId=67c6a924-dc6a-449f-aafe-439de6bb8769 HTTP/1.1" 202 Accepted
INFO:     127.0.0.1:65423 - "POST /mcp/messages?sessionId=67c6a924-dc6a-449f-aafe-439de6bb8769 HTTP/1.1" 202 Accepted
INFO:     192.168.1.138:65521 - "GET /api/v1/learning/artifacts?limit=1000 HTTP/1.1" 200 OK
INFO:     192.168.1.138:65523 - "GET /api/v1/learning/mirror/status HTTP/1.1" 200 OK
INFO:     192.168.1.138:65525 - "GET /api/v1/learning/report HTTP/1.1" 200 OK
INFO:     192.168.1.138:65523 - "GET /api/v1/admin/logs HTTP/1.1" 403 Forbidden
INFO:     192.168.1.138:65525 - "GET /api/v1/admin/dbs HTTP/1.1" 403 Forbidden
INFO:     192.168.1.138:65523 - "GET /api/v1/learning/events?event_type=memory_use&limit=200&since_hours=24 HTTP/1.1" 200 OK
INFO:     192.168.1.138:65525 - "GET /api/v1/learning/events?event_type=outcome_recorded&limit=200&since_hours=24 HTTP/1.1" 200 OK
INFO:     192.168.1.138:65519 - "GET /api/v1/health HTTP/1.1" 200 OK
INFO:     192.168.1.138:65521 - "GET /api/v1/governance/dying?limit=10&max_importance=0.25&min_age_days=7 HTTP/1.1" 200 OK
INFO:     192.168.1.138:65520 - "GET /api/v1/memories/stats HTTP/1.1" 200 OK
INFO:     192.168.1.138:65523 - "GET /api/v1/learning/events?limit=120&since_hours=24 HTTP/1.1" 200 OK
INFO:     192.168.1.138:65303 - "GET /api/v1/improvements/report HTTP/1.1" 200 OK
2026-03-17T17:53:16 | INFO     | app.services.performance_tracker | Performance tracker initialized: qdrant_data\performance.db
INFO:     127.0.0.1:65408 - "POST /api/v1/skills/profile HTTP/1.1" 200 OK
INFO:     127.0.0.1:65440 - "POST /api/v1/skills/pack/create HTTP/1.1" 200 OK
INFO:     192.168.1.138:49379 - "GET /api/v1/improvements/report HTTP/1.1" 200 OK
2026-03-17T17:53:55 | INFO     | app.routers.skills | Enrichment: generated skill 'best-practices-frontend' for pack 0bfd2632-d704-4887-86aa-ddef804c2143 (active, task_enrichment)
INFO:     127.0.0.1:61859 - "POST /api/v1/skills/profile HTTP/1.1" 200 OK
INFO:     127.0.0.1:51934 - "POST /api/v1/skills/profile HTTP/1.1" 200 OK
INFO:     127.0.0.1:52255 - "POST /api/v1/improvements HTTP/1.1" 201 Created
INFO:     127.0.0.1:52247 - "POST /mcp/messages?sessionId=67c6a924-dc6a-449f-aafe-439de6bb8769 HTTP/1.1" 202 Accepted
2026-03-17T18:01:22 | INFO     | app.services.glm_mirror | GLM mirror: calling LLM (events=35, patterns=1)
2026-03-17T18:01:33 | INFO     | app.services.glm_mirror | GLM mirror: evidence++ on 2ffc2e59-ee07-4435-a403-98b50ff82e13 (action=suggest_run_tests)
2026-03-17T18:01:33 | INFO     | app.services.glm_mirror | GLM mirror: evidence++ on 008605a1-f8eb-4bce-8db3-816c074ea583 (action=suggest_save_result)
2026-03-17T18:01:33 | INFO     | app.services.glm_mirror | GLM mirror: evidence++ on 2ce421fd-610a-4d8a-8904-2ef8ecbd2ad1 (action=suggest_rebuild_docs)
2026-03-17T18:01:33 | INFO     | app.main | GLM mirror: created=0 updated=3 events=35 errors=0
INFO:     192.168.1.138:58370 - "GET /api/v1/learning/mirror/status HTTP/1.1" 200 OK
INFO:     192.168.1.138:58369 - "GET /api/v1/learning/artifacts?limit=1000 HTTP/1.1" 200 OK
INFO:     192.168.1.138:58371 - "GET /api/v1/learning/report HTTP/1.1" 200 OK
INFO:     192.168.1.138:58369 - "GET /api/v1/admin/logs HTTP/1.1" 403 Forbidden
INFO:     192.168.1.138:58371 - "GET /api/v1/admin/dbs HTTP/1.1" 403 Forbidden
INFO:     192.168.1.138:58365 - "GET /api/v1/health HTTP/1.1" 200 OK
INFO:     192.168.1.138:58369 - "GET /api/v1/learning/events?event_type=memory_use&limit=200&since_hours=24 HTTP/1.1" 200 OK
INFO:     192.168.1.138:58371 - "GET /api/v1/learning/events?event_type=outcome_recorded&limit=200&since_hours=24 HTTP/1.1" 200 OK
INFO:     192.168.1.138:58365 - "GET /api/v1/learning/events?limit=120&since_hours=24 HTTP/1.1" 200 OK
INFO:     192.168.1.138:58370 - "GET /api/v1/governance/dying?limit=10&max_importance=0.25&min_age_days=7 HTTP/1.1" 200 OK
INFO:     192.168.1.138:58367 - "GET /api/v1/memories/stats HTTP/1.1" 200 OK
INFO:     192.168.1.138:58368 - "GET /api/v1/improvements/report HTTP/1.1" 200 OK
INFO:     127.0.0.1:54194 - "POST /api/v1/skills/profile HTTP/1.1" 200 OK
INFO:     127.0.0.1:54196 - "POST /api/v1/memories/context HTTP/1.1" 200 OK
INFO:     127.0.0.1:54278 - "POST /api/v1/skills/pack/create HTTP/1.1" 200 OK
INFO:     127.0.0.1:63017 - "POST /api/v1/learning/events HTTP/1.1" 422 Unprocessable Entity
INFO:     192.168.1.138:63256 - "GET /dashboard HTTP/1.1" 200 OK
INFO:     192.168.1.138:63263 - "GET /api/v1/learning/mirror/status HTTP/1.1" 200 OK
INFO:     192.168.1.138:63262 - "GET /api/v1/learning/artifacts?limit=1000 HTTP/1.1" 200 OK
INFO:     192.168.1.138:63264 - "GET /api/v1/learning/report HTTP/1.1" 200 OK
INFO:     192.168.1.138:63262 - "GET /api/v1/admin/logs HTTP/1.1" 403 Forbidden
INFO:     192.168.1.138:63256 - "GET /api/v1/health HTTP/1.1" 200 OK
INFO:     192.168.1.138:63264 - "GET /api/v1/admin/dbs HTTP/1.1" 403 Forbidden
INFO:     192.168.1.138:63262 - "GET /api/v1/learning/events?event_type=memory_use&limit=200&since_hours=24 HTTP/1.1" 200 OK
INFO:     192.168.1.138:63256 - "GET /api/v1/learning/events?event_type=outcome_recorded&limit=200&since_hours=24 HTTP/1.1" 200 OK
INFO:     192.168.1.138:63264 - "GET /api/v1/learning/events?limit=120&since_hours=24 HTTP/1.1" 200 OK
INFO:     192.168.1.138:63257 - "GET /api/v1/memories/stats HTTP/1.1" 200 OK
INFO:     192.168.1.138:63263 - "GET /api/v1/governance/dying?limit=10&max_importance=0.25&min_age_days=7 HTTP/1.1" 200 OK
2026-03-17T18:10:33 | INFO     | app.services.capability_registry | Capability registry loaded: 11 components
2026-03-17T18:10:33 | INFO     | app.services.performance_tracker | Registry synced: adaptive-skillization/task_profile success=776 fail=0
INFO:     127.0.0.1:54973 - "POST /api/v1/skills/profile HTTP/1.1" 200 OK
INFO:     192.168.1.138:54996 - "GET /api/v1/learning/mirror/status HTTP/1.1" 200 OK
INFO:     192.168.1.138:54994 - "GET /api/v1/learning/artifacts?limit=1000 HTTP/1.1" 200 OK
INFO:     192.168.1.138:54998 - "GET /api/v1/learning/report HTTP/1.1" 200 OK
INFO:     192.168.1.138:54994 - "GET /api/v1/admin/logs HTTP/1.1" 403 Forbidden
INFO:     192.168.1.138:54998 - "GET /api/v1/admin/dbs HTTP/1.1" 403 Forbidden
INFO:     192.168.1.138:54994 - "GET /api/v1/learning/events?event_type=memory_use&limit=200&since_hours=24 HTTP/1.1" 200 OK
INFO:     192.168.1.138:54992 - "GET /api/v1/health HTTP/1.1" 200 OK
INFO:     192.168.1.138:54998 - "GET /api/v1/learning/events?event_type=outcome_recorded&limit=200&since_hours=24 HTTP/1.1" 200 OK
INFO:     192.168.1.138:54996 - "GET /api/v1/governance/dying?limit=10&max_importance=0.25&min_age_days=7 HTTP/1.1" 200 OK
INFO:     192.168.1.138:54993 - "GET /api/v1/memories/stats HTTP/1.1" 200 OK
INFO:     192.168.1.138:54994 - "GET /api/v1/learning/events?limit=120&since_hours=24 HTTP/1.1" 200 OK
